CPUUtilization,DiskReadOps,DiskWriteOps,NetworkIn,NetworkOut
13.03,637.0,1421.0,31238.0,36797.0
66.42,991.0,1268.0,19509.0,19266.0
17.2,774.0,1174.0,14794.0,23394.0
19.58,1047.0,715.0,32565.0,15527.0
26.06,711.0,537.0,5225.0,13794.0
28.04,1191.0,828.0,38601.0,24631.0
31.04,702.0,1377.0,5359.0,19861.0
27.6,1244.0,910.0,17227.0,47496.0
63.3,775.0,1208.0,6079.0,47308.0
63.69,639.0,1439.0,20509.0,47880.0
55.52,927.0,1436.0,44755.0,17979.0
37.43,1392.0,947.0,48369.0,48277.0
39.47,524.0,1318.0,13746.0,9800.0
58.49,663.0,752.0,36128.0,8933.0
26.17,669.0,971.0,43974.0,26871.0
32.7,988.0,515.0,26233.0,49783.0
37.61,1300.0,1489.0,25635.0,38512.0
69.48,521.0,1215.0,35690.0,23623.0
82.64,1359.0,1017.0,21796.0,46275.0
73.61,1182.0,1122.0,9772.0,42091.0
18.58,988.0,710.0,46136.0,10471.0
76.73,1001.0,1263.0,14034.0,28254.0
50.99,969.0,1119.0,42883.0,17921.0
22.29,714.0,1192.0,23151.0,45058.0
78.41,948.0,864.0,43501.0,7815.0
13.87,1447.0,556.0,22072.0,4671.0
69.94,905.0,1260.0,28940.0,21074.0
61.87,613.0,948.0,39275.0,16478.0
58.11,1404.0,917.0,16667.0,13686.0
55.09,1390.0,1395.0,49833.0,15682.0
30.29,1178.0,709.0,8976.0,29242.0
23.78,1304.0,1403.0,31876.0,1956.0
32.94,755.0,1290.0,43411.0,29829.0
59.52,1401.0,514.0,42470.0,22887.0
71.5,650.0,1311.0,40630.0,7848.0
10.66,1277.0,701.0,7686.0,13624.0
35.69,1426.0,1290.0,8373.0,42758.0
87.06,1470.0,1357.0,20430.0,36555.0
84.38,1206.0,628.0,31512.0,45194.0
44.41,738.0,806.0,47041.0,33911.0
74.46,1329.0,567.0,22042.0,42546.0
16.97,932.0,1134.0,44486.0,16098.0
54.13,1426.0,1052.0,2963.0,3274.0
23.56,944.0,1496.0,6528.0,13397.0
15.0,804.0,874.0,37268.0,41623.0
63.32,1475.0,1395.0,20889.0,32826.0
72.64,1244.0,810.0,12234.0,20707.0
20.62,881.0,1474.0,26055.0,48679.0
16.69,908.0,950.0,9297.0,9751.0
34.19,1450.0,1164.0,21656.0,24120.0
31.73,501.0,1220.0,9790.0,10317.0
85.68,531.0,1170.0,35702.0,48246.0
83.5,1316.0,672.0,46052.0,16180.0
26.25,938.0,905.0,34303.0,7312.0
14.18,1049.0,937.0,37671.0,42092.0
40.04,1061.0,1125.0,44803.0,3756.0
47.12,1156.0,964.0,7859.0,2761.0
13.75,525.0,991.0,29281.0,29077.0
45.73,1281.0,1454.0,13228.0,19014.0
52.55,1153.0,863.0,1892.0,44085.0
28.58,728.0,548.0,38565.0,21788.0
63.73,701.0,645.0,20630.0,10966.0
71.01,1155.0,1485.0,39071.0,10754.0
52.33,975.0,1168.0,31663.0,12140.0
49.12,935.0,1353.0,22067.0,32811.0
18.08,544.0,1455.0,46951.0,46620.0
49.34,607.0,1268.0,2222.0,35195.0
47.91,1299.0,642.0,19294.0,10216.0
28.47,1150.0,847.0,22153.0,27798.0
28.28,1137.0,1493.0,48296.0,19411.0
12.05,1194.0,578.0,49238.0,10048.0
14.01,813.0,676.0,22787.0,45780.0
81.83,1495.0,1258.0,1003.0,9516.0
26.95,1441.0,665.0,35850.0,4290.0
67.35,820.0,545.0,37441.0,15562.0
45.57,870.0,788.0,10717.0,45321.0
53.09,912.0,510.0,22341.0,14842.0
79.4,691.0,925.0,38094.0,5363.0
10.13,1269.0,577.0,12083.0,49806.0
35.72,690.0,936.0,23840.0,30314.0
79.11,851.0,690.0,5749.0,13914.0
50.94,920.0,1168.0,33218.0,10117.0
31.44,1107.0,758.0,32457.0,28103.0
86.0,785.0,559.0,5961.0,30113.0
27.07,800.0,865.0,33874.0,5705.0
73.12,562.0,1408.0,25644.0,15222.0
13.25,1500.0,712.0,45011.0,34905.0
88.7,534.0,890.0,41574.0,11516.0
47.55,1106.0,1029.0,48824.0,27943.0
18.08,1366.0,684.0,44206.0,18412.0
51.95,1037.0,1345.0,9866.0,24378.0
31.37,1106.0,578.0,31930.0,6962.0
45.22,1394.0,800.0,44165.0,45496.0
42.36,1339.0,783.0,12108.0,20442.0
80.23,1382.0,911.0,7070.0,15345.0
37.73,547.0,1264.0,33765.0,27630.0
27.4,799.0,1207.0,9999.0,45659.0
37.09,818.0,694.0,47170.0,31452.0
13.7,1376.0,872.0,12769.0,45423.0
17.53,1113.0,1248.0,34908.0,13865.0
30.23,946.0,921.0,48979.0,16957.0
87.92,958.0,1151.0,44637.0,2010.0
11.08,1046.0,1442.0,8099.0,10204.0
73.05,558.0,1233.0,29311.0,5800.0
17.41,889.0,820.0,17679.0,32156.0
49.16,514.0,688.0,7707.0,26685.0
26.21,925.0,1254.0,35614.0,21408.0
51.6,764.0,1403.0,45152.0,45863.0
68.32,870.0,1319.0,28429.0,2011.0
44.55,601.0,937.0,11957.0,9758.0
24.85,699.0,1227.0,22484.0,18129.0
57.56,1144.0,704.0,20200.0,21737.0
66.7,1280.0,1169.0,31386.0,39576.0
26.94,887.0,910.0,8600.0,4054.0
87.53,613.0,1332.0,13709.0,23607.0
28.51,1483.0,569.0,47742.0,45797.0
51.08,1043.0,1184.0,11072.0,2971.0
46.46,1475.0,1234.0,28199.0,33794.0
23.97,1235.0,1048.0,43550.0,47272.0
87.68,1020.0,872.0,40032.0,43351.0
46.88,637.0,1302.0,2692.0,1580.0
21.64,908.0,709.0,39112.0,4782.0
29.41,1011.0,1336.0,29038.0,14127.0
66.95,1137.0,925.0,16510.0,1594.0
16.34,1196.0,1340.0,4569.0,19140.0
71.32,995.0,527.0,46628.0,47005.0
5.215679654081955,778.0,418.0,2849390.6,1272850.2
61.55,983.0,542.0,38416.0,11366.0
84.99,1291.0,557.0,25588.0,21401.0
41.84,1038.0,1377.0,12770.0,28230.0
31.18,1380.0,891.0,16950.0,44837.0
60.4,691.0,1042.0,5888.0,16091.0
42.17,1257.0,607.0,27057.0,7182.0
87.22,563.0,716.0,13982.0,18072.0
49.75738126149189,784.0,154.0,273951.50619946094,523396.9526684636
54.78,800.0,620.0,27638.0,45635.0
20.42,1189.0,1032.0,44402.0,41863.0
62.52,1131.0,958.0,32476.0,27423.0
51.96,1272.0,1026.0,45036.0,32411.0
83.72,794.0,897.0,27978.0,11505.0
44.4,1215.0,772.0,33624.0,41251.0
34.92,688.0,1474.0,23131.0,42351.0
15.75,677.0,593.0,36597.0,18401.0
30.76,982.0,1009.0,30756.0,17842.0
63.01,1186.0,1013.0,16706.0,2893.0
32.04,758.0,523.0,18382.0,44838.0
42.41,591.0,701.0,4370.0,35860.0
83.34,1487.0,1401.0,13353.0,48332.0
69.55,1287.0,1217.0,11443.0,9953.0
71.34,847.0,609.0,19433.0,11227.0
16.56,612.0,846.0,38205.0,22490.0
50.51,1139.0,1039.0,27832.0,12514.0
23.94,554.0,827.0,46667.0,49082.0
80.2,627.0,915.0,36958.0,18900.0
83.84,610.0,959.0,35180.0,7985.0
11.67,774.0,980.0,41014.0,24580.0
88.93,1311.0,1224.0,10974.0,49199.0
74.4,1384.0,938.0,42003.0,17407.0
47.94,1427.0,1492.0,6373.0,35761.0
15.16,1196.0,646.0,2340.0,21520.0
89.86,780.0,1479.0,43968.0,27318.0
13.67,668.0,1084.0,7784.0,2065.0
27.23,731.0,521.0,1556.0,26678.0
69.35,1491.0,697.0,5107.0,7301.0
64.81,715.0,916.0,39647.0,30061.0
62.28,1077.0,522.0,12994.0,49001.0
69.66,1342.0,921.0,26662.0,9768.0
72.47,830.0,1497.0,30636.0,31318.0
54.15,1397.0,526.0,34217.0,32000.0
69.41,697.0,534.0,38977.0,16584.0
40.86,1460.0,734.0,4513.0,10780.0
20.79,853.0,802.0,15617.0,49852.0
73.71,1474.0,802.0,9973.0,29769.0
54.44,1355.0,1212.0,6897.0,43150.0
56.76,1071.0,970.0,20856.0,25280.0
33.82,506.0,1372.0,29503.0,19715.0
54.2,795.0,637.0,14471.0,16303.0
33.04,1345.0,1111.0,17723.0,32693.0
36.32,1143.0,694.0,16322.0,12336.0
84.18,1151.0,792.0,17968.0,5886.0
52.36,1163.0,662.0,22884.0,14856.0
36.08,688.0,1068.0,39891.0,25488.0
12.21,1375.0,636.0,27804.0,36297.0
10.25,1454.0,1440.0,17126.0,18223.0
89.74,830.0,500.0,21391.0,1880.0
48.15,1295.0,562.0,34432.0,4754.0
49.0,849.0,1199.0,23096.0,1062.0
56.98,1303.0,540.0,2052.0,43850.0
89.16,1068.0,570.0,16489.0,25682.0
27.5,559.0,1144.0,48861.0,42491.0
36.41,1298.0,1125.0,40256.0,42780.0
27.96,752.0,1255.0,42489.0,26216.0
51.23,586.0,758.0,49462.0,32195.0
25.01,906.0,676.0,10412.0,22876.0
82.42,783.0,1199.0,10157.0,41096.0
12.53,1183.0,1447.0,11002.0,34466.0
70.46,1364.0,1433.0,37444.0,28373.0
33.48,1261.0,803.0,36294.0,12920.0
16.12,562.0,618.0,13914.0,17838.0
50.69,1269.0,981.0,24722.0,38308.0
89.34,1111.0,592.0,6535.0,32960.0
69.82,1194.0,686.0,15399.0,47979.0
16.54,1304.0,901.0,48663.0,42040.0
63.99,1323.0,1220.0,32166.0,22920.0
44.36,1311.0,684.0,4498.0,24687.0
18.64,1463.0,665.0,47963.0,23038.0
81.9,926.0,1338.0,41944.0,27471.0
53.11,1267.0,981.0,49793.0,4676.0
50.63,1186.0,730.0,38260.0,18797.0
89.82,575.0,1241.0,24755.0,24949.0
57.74,1212.0,1056.0,9311.0,7689.0
19.78,513.0,592.0,13240.0,7314.0
43.77,1258.0,899.0,47257.0,38530.0
76.03,898.0,1484.0,12587.0,37211.0
62.13,1011.0,1435.0,11482.0,34674.0
26.56,1279.0,912.0,3157.0,26645.0
33.03,1339.0,790.0,13756.0,27522.0
59.67,779.0,520.0,48760.0,44805.0
13.38,1319.0,1497.0,9943.0,3500.0
11.48,506.0,1209.0,30042.0,19158.0
42.85,995.0,884.0,17841.0,21377.0
35.22,1146.0,843.0,32866.0,40092.0
62.7,950.0,1317.0,17056.0,29608.0
47.82,584.0,1121.0,6682.0,40984.0
65.62,1383.0,698.0,4211.0,37709.0
42.22,793.0,512.0,47011.0,7029.0
79.18,860.0,796.0,10063.0,1911.0
24.23,1354.0,1411.0,7511.0,47306.0
52.97,539.0,1359.0,39866.0,2577.0
28.99,851.0,1049.0,15224.0,4526.0
43.98,876.0,581.0,24863.0,34898.0
86.22,922.0,612.0,1059.0,42451.0
78.19,654.0,755.0,48415.0,21190.0
66.1,732.0,547.0,12346.0,16776.0
67.74,1248.0,603.0,8651.0,41016.0
15.18,1130.0,1058.0,12882.0,34674.0
11.02,758.0,1292.0,31700.0,23903.0
19.13,924.0,1101.0,28056.0,34162.0
65.23,649.0,1486.0,28794.0,9357.0
48.25,1196.0,1194.0,7141.0,15911.0
88.49,1073.0,555.0,20277.0,28074.0
64.89,1165.0,1237.0,24358.0,34546.0
69.22,743.0,930.0,38682.0,35630.0
57.63,743.0,1498.0,36507.0,7837.0
39.34,721.0,1032.0,33307.0,25971.0
79.53,843.0,975.0,35876.0,9489.0
76.39,1488.0,984.0,15289.0,27848.0
29.03,753.0,680.0,6302.0,28192.0
50.26,882.0,940.0,18642.0,40899.0
68.51,1276.0,916.0,17801.0,38201.0
36.65,654.0,1374.0,44767.0,48920.0
58.42,1220.0,893.0,34676.0,45008.0
10.66,1397.0,1119.0,38905.0,24238.0
28.2,684.0,1003.0,13138.0,25556.0
62.71,1466.0,1491.0,26498.0,38169.0
37.16,1354.0,606.0,6611.0,16861.0
20.92,1324.0,774.0,43906.0,48388.0
81.86,891.0,684.0,33912.0,29758.0
60.28,1022.0,1132.0,8288.0,2519.0
66.49,615.0,813.0,2130.0,26425.0
67.12,1045.0,1176.0,6781.0,5094.0
14.4,761.0,949.0,24432.0,36493.0
23.81,1468.0,941.0,41923.0,16338.0
48.39,1211.0,1342.0,35093.0,39393.0
70.74,568.0,893.0,27642.0,39588.0
52.19,588.0,1069.0,20541.0,4404.0
42.02,1429.0,984.0,37227.0,6344.0
65.52,1025.0,1158.0,6344.0,14389.0
81.9,978.0,1352.0,10090.0,36056.0
75.9,879.0,590.0,24481.0,9988.0
68.13,624.0,1078.0,32094.0,35778.0
75.08,803.0,784.0,32576.0,1845.0
69.58,724.0,1419.0,15925.0,21116.0
79.53,1341.0,1084.0,29369.0,6323.0
19.12,952.0,1450.0,17975.0,10073.0
80.74,1226.0,811.0,17641.0,28653.0
68.49,739.0,689.0,13651.0,46268.0
49.75738126149189,584.0,867.0,273951.50619946094,523396.9526684636
11.84,1135.0,763.0,5025.0,18604.0
56.56,1414.0,586.0,31150.0,15953.0
11.34,1300.0,589.0,38727.0,25265.0
68.77,1124.0,796.0,32000.0,15590.0
22.36,843.0,1454.0,46769.0,42093.0
63.44,883.0,1030.0,48661.0,3753.0
28.86,1316.0,1332.0,42219.0,32791.0
44.21,790.0,687.0,10885.0,29407.0
71.7,890.0,1092.0,32494.0,34882.0
43.34,971.0,559.0,36929.0,16360.0
20.86,1443.0,893.0,8752.0,2489.0
20.34,680.0,691.0,22997.0,49138.0
12.09,1030.0,743.0,47962.0,11303.0
42.65,1140.0,766.0,45117.0,48430.0
25.59,925.0,1465.0,5781.0,47379.0
31.84,1109.0,1499.0,46474.0,12215.0
37.35,521.0,1283.0,28959.0,20087.0
31.2,937.0,1076.0,21845.0,15685.0
14.3,856.0,1208.0,13181.0,38048.0
30.08,1415.0,952.0,27480.0,23568.0
30.8,1303.0,1315.0,4959.0,41638.0
41.16,1006.0,620.0,22327.0,2558.0
68.34,1355.0,902.0,20767.0,17999.0
58.35,1413.0,1226.0,41595.0,13744.0
38.24,630.0,1334.0,31957.0,11533.0
27.45,1332.0,538.0,32079.0,21550.0
77.62,1132.0,763.0,33952.0,27576.0
38.87,943.0,904.0,49650.0,15609.0
70.27,1004.0,681.0,24042.0,14192.0
80.36,876.0,595.0,31483.0,7967.0
83.54,942.0,1068.0,18522.0,47169.0
31.96,548.0,689.0,16423.0,24208.0
79.24,542.0,992.0,25925.0,21666.0
42.73,618.0,1273.0,49299.0,49398.0
35.99,1317.0,809.0,36282.0,10504.0
75.35,1308.0,1335.0,40721.0,2276.0
56.16,1122.0,1431.0,15723.0,32037.0
28.88,799.0,628.0,6751.0,5550.0
86.93,1432.0,1037.0,15866.0,33542.0
34.18,713.0,1188.0,38476.0,42242.0
11.83,720.0,746.0,46880.0,13446.0
81.64,877.0,713.0,4447.0,33375.0
33.35,1455.0,500.0,12071.0,33521.0
80.0,853.0,965.0,39700.0,17373.0
58.62,929.0,718.0,4448.0,15494.0
49.21,1123.0,1174.0,40921.0,1153.0
14.93,1222.0,1065.0,36299.0,17548.0
60.87,1164.0,1060.0,28814.0,22631.0
50.7,1327.0,1372.0,37871.0,22968.0
47.68,1263.0,1452.0,48726.0,29596.0
31.72,1172.0,1451.0,6302.0,29423.0
78.72,622.0,970.0,14193.0,43109.0
51.79,801.0,1478.0,19673.0,12658.0
31.04,1210.0,892.0,4544.0,4311.0
82.37,1379.0,956.0,12342.0,28348.0
65.57,1068.0,772.0,43849.0,35167.0
21.42,1243.0,1107.0,12654.0,41347.0
89.21,501.0,1322.0,38148.0,35110.0
59.68,983.0,516.0,33893.0,31807.0
75.38,626.0,846.0,6831.0,46276.0
86.05,1436.0,1319.0,21518.0,33837.0
74.58,937.0,829.0,15215.0,20175.0
70.24,1232.0,1310.0,41130.0,15246.0
48.08,1485.0,694.0,23221.0,9563.0
46.72,1258.0,1151.0,27877.0,44001.0
55.71,1376.0,604.0,41033.0,29009.0
5.12977273244937,590.0,515.0,40680.6,79726.2
22.42,815.0,1482.0,26078.0,30418.0
84.26,945.0,933.0,18387.0,9620.0
28.39,1228.0,613.0,33396.0,33596.0
19.02,1216.0,1422.0,9883.0,44824.0
18.9,534.0,698.0,22975.0,38285.0
20.57,781.0,741.0,30325.0,1714.0
22.12,877.0,1445.0,44912.0,40729.0
20.94,1016.0,672.0,1827.0,48959.0
15.26,956.0,1375.0,10484.0,46646.0
29.5,1337.0,926.0,22832.0,36409.0
30.55,927.0,1378.0,41502.0,37703.0
16.71,550.0,1202.0,39946.0,5828.0
56.75,1409.0,1000.0,24040.0,15737.0
78.45,1286.0,823.0,14528.0,14080.0
77.59,937.0,761.0,46263.0,34629.0
55.46,1450.0,686.0,44578.0,8715.0
14.05,1174.0,1120.0,38469.0,17626.0
83.12,1179.0,1305.0,30739.0,16191.0
69.89,1185.0,954.0,12636.0,13596.0
25.47,624.0,1492.0,4769.0,48235.0
37.39,671.0,1030.0,22232.0,7346.0
84.02,533.0,906.0,23128.0,2229.0
31.34,1047.0,598.0,5253.0,25981.0
89.85,796.0,1479.0,33324.0,14357.0
50.77,760.0,547.0,28790.0,33143.0
64.93,751.0,556.0,35908.0,33461.0
51.11,798.0,550.0,5541.0,43160.0
61.7,1050.0,1356.0,30262.0,33602.0
74.17,1191.0,505.0,29345.0,32352.0
21.55,1322.0,920.0,4423.0,47431.0
79.1,664.0,1351.0,16490.0,17412.0
16.09,855.0,910.0,5014.0,8745.0
89.62,1417.0,672.0,45086.0,18758.0
88.68,571.0,1418.0,5294.0,47829.0
18.54,999.0,1291.0,8852.0,1754.0
17.53,911.0,1428.0,41205.0,9260.0
14.02,684.0,633.0,7029.0,36949.0
59.81,1018.0,561.0,31345.0,6782.0
32.08,1241.0,604.0,46544.0,35040.0
61.6,1120.0,844.0,24130.0,15489.0
56.82,1239.0,540.0,32959.0,34358.0
89.32,1499.0,780.0,25324.0,14292.0
73.51,1152.0,1255.0,3389.0,13417.0
41.28,880.0,970.0,13486.0,42171.0
83.62,1169.0,1121.0,15541.0,25283.0
34.75,1224.0,887.0,48366.0,9406.0
15.66,825.0,1289.0,46409.0,10206.0
21.33,1031.0,1123.0,10174.0,48601.0
37.65,1462.0,1274.0,40257.0,43252.0
30.85,566.0,571.0,29045.0,25709.0
80.9,1285.0,794.0,6299.0,47185.0
57.93,1200.0,660.0,42725.0,7567.0
49.59,716.0,574.0,36724.0,29546.0
57.26,1468.0,1093.0,45561.0,4090.0
23.2,546.0,1200.0,3749.0,40432.0
31.87,884.0,641.0,33049.0,30563.0
43.19,799.0,882.0,6483.0,21526.0
29.25,1402.0,709.0,10907.0,19461.0
19.17,1327.0,530.0,30567.0,14810.0
14.24,562.0,800.0,38805.0,11470.0
67.34,568.0,843.0,29052.0,2509.0
49.41,1395.0,1367.0,12091.0,41777.0
49.78,998.0,513.0,41832.0,27768.0
58.28,561.0,1382.0,32458.0,47946.0
65.81,623.0,617.0,10809.0,34921.0
74.57,931.0,1263.0,27091.0,5575.0
52.81,591.0,989.0,28105.0,9955.0
36.38,1169.0,1166.0,18501.0,7370.0
70.37,1009.0,903.0,44156.0,30704.0
57.5,878.0,563.0,49638.0,19857.0
33.46,1351.0,828.0,9300.0,7747.0
17.18,807.0,1102.0,33333.0,31587.0
47.34,867.0,1245.0,5616.0,1013.0
44.28,1146.0,1233.0,49683.0,27205.0
47.43,555.0,1158.0,9669.0,2114.0
40.82,641.0,1475.0,42789.0,17661.0
30.89,556.0,848.0,29669.0,26312.0
74.12,1445.0,1301.0,23212.0,27799.0
42.75,991.0,1325.0,28379.0,26118.0
17.52,812.0,976.0,41475.0,37035.0
70.45,1317.0,1021.0,27402.0,34092.0
69.77,1145.0,939.0,40168.0,35058.0
46.0,1172.0,862.0,12496.0,32995.0
77.24,598.0,892.0,11441.0,21073.0
16.15,806.0,1487.0,10184.0,15023.0
69.67,797.0,899.0,21226.0,2044.0
83.45,568.0,1363.0,32289.0,40225.0
88.38,958.0,1158.0,19274.0,1667.0
58.07,1046.0,1164.0,42004.0,21552.0
16.02,1338.0,717.0,46737.0,28483.0
72.95,1376.0,1099.0,28161.0,41204.0
46.97,697.0,1442.0,8042.0,16771.0
17.11,536.0,512.0,35876.0,29763.0
14.85,1021.0,1060.0,39598.0,46739.0
78.79,986.0,1193.0,27949.0,19653.0
25.45,919.0,1429.0,1009.0,29788.0
84.08,546.0,900.0,43017.0,46161.0
25.19,1478.0,1229.0,39794.0,38425.0
55.43,1063.0,821.0,22278.0,5441.0
34.28,742.0,1113.0,30572.0,23376.0
57.27,984.0,702.0,32813.0,33026.0
13.93,798.0,951.0,28502.0,4209.0
33.8,994.0,1330.0,41772.0,3014.0
64.99,1288.0,823.0,30497.0,4701.0
35.03,1386.0,1246.0,49063.0,31564.0
79.4,835.0,609.0,46306.0,30538.0
62.19,1006.0,1399.0,44516.0,27805.0
14.42,1439.0,889.0,16904.0,20125.0
47.44,1204.0,1202.0,49000.0,3011.0
22.62,1248.0,658.0,4718.0,9850.0
55.9,708.0,1005.0,46490.0,2919.0
65.25,1315.0,702.0,48566.0,10741.0
72.3,701.0,1500.0,32963.0,38890.0
23.14,999.0,602.0,23514.0,4340.0
74.95,1191.0,909.0,26318.0,16355.0
64.01,822.0,1340.0,33875.0,19133.0
84.68,1083.0,1378.0,43620.0,20545.0
10.5,1385.0,758.0,28972.0,1461.0
43.31,637.0,1170.0,25202.0,17592.0
16.23,586.0,1311.0,23961.0,41880.0
36.57,681.0,574.0,1657.0,2295.0
44.05,897.0,891.0,43578.0,26001.0
33.43,707.0,1302.0,25925.0,39726.0
49.27,501.0,1095.0,23408.0,48825.0
18.87,1042.0,1239.0,10254.0,4373.0
29.99,1387.0,1190.0,36007.0,12447.0
88.18,1383.0,972.0,46642.0,1281.0
28.4,648.0,1105.0,26774.0,44137.0
73.78,1160.0,962.0,37949.0,25824.0
44.56,1393.0,753.0,8343.0,6348.0
39.06,1311.0,961.0,15939.0,45176.0
52.72,638.0,1061.0,32195.0,7748.0
65.65,599.0,1012.0,3749.0,38882.0
28.02,952.0,1078.0,46553.0,20565.0
33.19,1082.0,553.0,25477.0,40822.0
47.4,997.0,792.0,29915.0,36934.0
81.0,1484.0,578.0,13203.0,41639.0
23.54,1020.0,1315.0,48489.0,26165.0
63.25,645.0,909.0,29764.0,30585.0
49.42,1095.0,654.0,5156.0,12075.0
83.01,1351.0,666.0,47739.0,11468.0
27.8,649.0,530.0,46097.0,44643.0
27.75,579.0,714.0,7865.0,8368.0
25.35,799.0,848.0,13370.0,38083.0
71.11,578.0,897.0,22598.0,27944.0
10.36,1432.0,1484.0,47567.0,49113.0
82.96,1162.0,939.0,19590.0,9330.0
11.58,624.0,1283.0,11387.0,31333.0
45.41,711.0,905.0,24512.0,27407.0
10.04,677.0,981.0,29844.0,17530.0
13.37,1473.0,682.0,37272.0,28951.0
52.41,1354.0,1060.0,16837.0,8122.0
86.24,1210.0,750.0,34768.0,29907.0
82.95,925.0,602.0,35916.0,17673.0
22.46,1384.0,897.0,43081.0,19122.0
20.35,1278.0,867.0,43321.0,1498.0
68.83,712.0,1042.0,41335.0,6102.0
82.32,820.0,1347.0,34912.0,28077.0
56.68,708.0,759.0,14911.0,47008.0
66.3,1383.0,1362.0,43861.0,7573.0
42.42,1105.0,1123.0,21279.0,6401.0
44.36,591.0,903.0,41878.0,19746.0
86.14,627.0,1043.0,37807.0,39966.0
86.34,871.0,1368.0,44454.0,21530.0
51.42,763.0,1232.0,49349.0,7592.0
40.79,1222.0,1023.0,11750.0,1959.0
64.06,711.0,995.0,19062.0,27938.0
70.52,949.0,1339.0,12309.0,36483.0
44.39,715.0,1317.0,35224.0,15963.0
52.82,993.0,724.0,49306.0,47621.0
72.57,1091.0,786.0,21278.0,41105.0
83.26,1013.0,1197.0,33992.0,48551.0
28.46,1373.0,537.0,45625.0,46325.0
64.22,1487.0,1054.0,34686.0,35841.0
48.41,905.0,1070.0,48705.0,16915.0
47.43,1283.0,620.0,5337.0,36452.0
48.69,1232.0,1393.0,20777.0,48283.0
36.5,1206.0,1400.0,44360.0,41600.0
77.74,626.0,1029.0,36157.0,41554.0
75.31,1051.0,967.0,38022.0,41766.0
15.55,1422.0,1419.0,39104.0,47396.0
53.28,678.0,846.0,38549.0,11776.0
83.2,705.0,658.0,17383.0,25757.0
41.8,1235.0,1014.0,30486.0,4702.0
16.41,955.0,612.0,47472.0,15307.0
67.26,902.0,588.0,47115.0,2546.0
88.59,946.0,911.0,12845.0,12040.0
22.55,769.0,775.0,19650.0,23049.0
70.72,1106.0,1361.0,5487.0,24691.0
56.93,761.0,1061.0,37982.0,34439.0
32.06,785.0,852.0,19703.0,16746.0
15.47,702.0,740.0,25416.0,38869.0
38.11,520.0,1254.0,47099.0,23384.0
48.34,564.0,757.0,20235.0,24995.0
86.18,638.0,804.0,29308.0,47911.0
51.25,760.0,1172.0,43872.0,30734.0
89.74,804.0,645.0,46242.0,36891.0
18.11,1055.0,1414.0,37263.0,30629.0
37.51,895.0,1221.0,33358.0,37189.0
70.06,1058.0,608.0,23678.0,31712.0
71.71,985.0,1422.0,45126.0,25930.0
29.82,575.0,1290.0,34212.0,22780.0
75.3,1038.0,802.0,25524.0,36626.0
17.15,1107.0,783.0,17600.0,4075.0
43.47,1102.0,1256.0,45689.0,30402.0
32.59,1368.0,926.0,44929.0,20732.0
86.28,1085.0,902.0,45347.0,7560.0
65.08,1385.0,1021.0,14718.0,45897.0
45.09,1463.0,1185.0,16881.0,4528.0
37.55,919.0,1432.0,14724.0,26829.0
74.3,855.0,792.0,37360.0,34421.0
59.08,543.0,631.0,22858.0,26666.0
13.09,849.0,910.0,3047.0,1995.0
87.58,1425.0,1255.0,38196.0,7746.0
31.04,1388.0,828.0,13963.0,43392.0
41.97,958.0,1479.0,48078.0,45316.0
56.5,1318.0,528.0,23897.0,32241.0
39.9,983.0,1441.0,1430.0,22993.0
19.04,1025.0,738.0,47059.0,5137.0
35.03,1019.0,1275.0,30446.0,18830.0
26.35,946.0,971.0,13711.0,30468.0
21.11,1181.0,1185.0,32640.0,36899.0
66.0,1115.0,1336.0,24765.0,41935.0
21.51,1126.0,1048.0,35044.0,26567.0
84.02,1154.0,977.0,46288.0,38697.0
63.17,1145.0,775.0,1414.0,23670.0
78.3,831.0,1378.0,17463.0,23949.0
64.32,1337.0,721.0,18131.0,3573.0
36.69,1233.0,1293.0,20046.0,20197.0
50.35,1004.0,1296.0,47009.0,1604.0
51.63,1000.0,1388.0,1306.0,9676.0
74.11,1180.0,761.0,48713.0,11384.0
49.32,1078.0,873.0,10918.0,13296.0
38.04,1168.0,1286.0,32131.0,29560.0
73.43,1416.0,541.0,26341.0,30972.0
27.79,1329.0,1390.0,20047.0,25362.0
69.29,593.0,1370.0,20913.0,10950.0
63.18,1356.0,1102.0,41985.0,14667.0
46.49,1193.0,657.0,5777.0,27278.0
19.25,770.0,992.0,13010.0,8926.0
32.58,560.0,775.0,33574.0,37068.0
80.1,552.0,750.0,1559.0,15829.0
71.14,1472.0,794.0,6220.0,23336.0
35.34,1421.0,1063.0,6091.0,17532.0
49.69,746.0,997.0,11571.0,22688.0
49.15,567.0,1323.0,12717.0,21145.0
83.81,1211.0,966.0,10612.0,4454.0
60.8,655.0,610.0,40557.0,27045.0
44.49,582.0,1448.0,17516.0,34124.0
23.56,1101.0,699.0,35110.0,39354.0
85.17,941.0,1151.0,33396.0,8873.0
82.3,1428.0,1142.0,48132.0,11549.0
53.69,620.0,1207.0,15816.0,1448.0
73.08,1421.0,1277.0,1686.0,27805.0
38.31,551.0,528.0,31567.0,47310.0
37.33,943.0,659.0,41972.0,46942.0
10.96,1026.0,676.0,47931.0,41891.0
72.15,554.0,1134.0,6623.0,15433.0
44.34,1162.0,1252.0,3144.0,5819.0
85.13,965.0,1069.0,25975.0,46551.0
85.21,932.0,1460.0,48384.0,22850.0
53.63,1064.0,1091.0,10565.0,17242.0
